ts,pair,open,high,low,close
2026-05-29 07:00:00+00:00,USD_JPY,159.358,159.377,159.298,159.3
2026-05-29 08:00:00+00:00,USD_JPY,159.301,159.332,159.284,159.311
2026-05-29 09:00:00+00:00,USD_JPY,159.312,159.331,159.2,159.21
2026-05-29 10:00:00+00:00,USD_JPY,159.21,159.317,159.204,159.262
2026-05-29 11:00:00+00:00,USD_JPY,159.262,159.318,159.21,159.296
2026-05-29 12:00:00+00:00,USD_JPY,159.296,159.3,159.238,159.297
2026-05-29 13:00:00+00:00,USD_JPY,159.296,159.32,159.263,159.287
2026-05-29 14:00:00+00:00,USD_JPY,159.287,159.301,159.247,159.252
2026-05-29 15:00:00+00:00,USD_JPY,159.252,159.307,159.252,159.26
2026-05-29 16:00:00+00:00,USD_JPY,159.259,159.309,159.242,159.3
2026-05-29 17:00:00+00:00,USD_JPY,159.301,159.356,159.161,159.189
2026-05-29 18:00:00+00:00,USD_JPY,159.189,159.246,159.098,159.232
2026-05-29 19:00:00+00:00,USD_JPY,159.232,159.251,159.181,159.199
2026-05-29 20:00:00+00:00,USD_JPY,159.199,159.285,159.183,159.283
2026-05-29 21:00:00+00:00,USD_JPY,159.283,159.305,159.224,159.263
2026-05-29 22:00:00+00:00,USD_JPY,159.264,159.273,159.217,159.262
2026-05-29 23:00:00+00:00,USD_JPY,159.26,159.289,159.244,159.277
2026-06-01 00:00:00+00:00,USD_JPY,159.35,159.369,159.323,159.34
2026-06-01 01:00:00+00:00,USD_JPY,159.34,159.431,159.326,159.387
2026-06-01 02:00:00+00:00,USD_JPY,159.387,159.396,159.296,159.359
2026-06-01 03:00:00+00:00,USD_JPY,159.36,159.468,159.36,159.455
2026-06-01 04:00:00+00:00,USD_JPY,159.454,159.495,159.448,159.486
2026-06-01 05:00:00+00:00,USD_JPY,159.486,159.496,159.45,159.462
2026-06-01 06:00:00+00:00,USD_JPY,159.462,159.485,159.44,159.478
2026-06-01 07:00:00+00:00,USD_JPY,159.478,159.481,159.455,159.458
2026-06-01 08:00:00+00:00,USD_JPY,159.459,159.48,159.437,159.459
2026-06-01 09:00:00+00:00,USD_JPY,159.459,159.499,159.413,159.425
2026-06-01 10:00:00+00:00,USD_JPY,159.425,159.484,159.409,159.466
2026-06-01 11:00:00+00:00,USD_JPY,159.466,159.475,159.439,159.452
2026-06-01 12:00:00+00:00,USD_JPY,159.451,159.483,159.444,159.458
2026-06-01 13:00:00+00:00,USD_JPY,159.458,159.478,159.44,159.452
2026-06-01 14:00:00+00:00,USD_JPY,159.452,159.494,159.445,159.484
2026-06-01 15:00:00+00:00,USD_JPY,159.484,159.495,159.436,159.48
2026-06-01 16:00:00+00:00,USD_JPY,159.48,159.74,159.479,159.736
2026-06-01 17:00:00+00:00,USD_JPY,159.736,159.763,159.656,159.72
2026-06-01 18:00:00+00:00,USD_JPY,159.722,159.735,159.581,159.66
2026-06-01 19:00:00+00:00,USD_JPY,159.659,159.71,159.569,159.602
2026-06-01 20:00:00+00:00,USD_JPY,159.602,159.681,159.573,159.633
2026-06-01 21:00:00+00:00,USD_JPY,159.633,159.761,159.618,159.759
2026-06-01 22:00:00+00:00,USD_JPY,159.759,159.759,159.649,159.692
2026-06-01 23:00:00+00:00,USD_JPY,159.69,159.704,159.653,159.665
2026-06-02 00:00:00+00:00,USD_JPY,159.636,159.68,159.569,159.592
2026-06-02 01:00:00+00:00,USD_JPY,159.592,159.666,159.592,159.66
2026-06-02 02:00:00+00:00,USD_JPY,159.66,159.66,159.617,159.643
2026-06-02 03:00:00+00:00,USD_JPY,159.643,159.722,159.635,159.663
2026-06-02 04:00:00+00:00,USD_JPY,159.663,159.722,159.636,159.705
2026-06-02 05:00:00+00:00,USD_JPY,159.705,159.72,159.681,159.713
2026-06-02 06:00:00+00:00,USD_JPY,159.713,159.722,159.69,159.717
2026-06-02 07:00:00+00:00,USD_JPY,159.717,159.728,159.708,159.727
2026-06-02 08:00:00+00:00,USD_JPY,159.728,159.742,159.713,159.74
2026-06-02 09:00:00+00:00,USD_JPY,159.74,159.746,159.688,159.707
2026-06-02 10:00:00+00:00,USD_JPY,159.707,159.727,159.693,159.694
2026-06-02 11:00:00+00:00,USD_JPY,159.694,159.744,159.656,159.739
2026-06-02 12:00:00+00:00,USD_JPY,159.74,159.749,159.696,159.739
2026-06-02 13:00:00+00:00,USD_JPY,159.739,159.752,159.709,159.728
2026-06-02 14:00:00+00:00,USD_JPY,159.728,159.75,159.716,159.744
2026-06-02 15:00:00+00:00,USD_JPY,159.744,159.784,159.734,159.782
2026-06-02 16:00:00+00:00,USD_JPY,159.782,159.835,159.765,159.807
2026-06-02 17:00:00+00:00,USD_JPY,159.805,159.873,159.805,159.862
2026-06-02 18:00:00+00:00,USD_JPY,159.862,159.9,159.857,159.876
2026-06-02 19:00:00+00:00,USD_JPY,159.876,159.945,159.865,159.907
2026-06-02 20:00:00+00:00,USD_JPY,159.907,159.97,159.89,159.963
2026-06-02 21:00:00+00:00,USD_JPY,159.963,159.986,159.902,159.903
2026-06-02 22:00:00+00:00,USD_JPY,159.903,159.953,159.889,159.928
2026-06-02 23:00:00+00:00,USD_JPY,159.926,159.946,159.914,159.923
2026-06-03 00:00:00+00:00,USD_JPY,159.856,159.929,159.809,159.911
2026-06-03 01:00:00+00:00,USD_JPY,159.908,159.958,159.889,159.954
2026-06-03 02:00:00+00:00,USD_JPY,159.954,159.995,159.948,159.98
2026-06-03 03:00:00+00:00,USD_JPY,159.98,159.984,159.892,159.937
2026-06-03 04:00:00+00:00,USD_JPY,159.937,159.942,159.813,159.858
2026-06-03 05:00:00+00:00,USD_JPY,159.858,159.878,159.834,159.87
2026-06-03 06:00:00+00:00,USD_JPY,159.87,159.9,159.867,159.885
2026-06-03 07:00:00+00:00,USD_JPY,159.885,159.895,159.866,159.887
2026-06-03 08:00:00+00:00,USD_JPY,159.888,159.931,159.87,159.925
2026-06-03 09:00:00+00:00,USD_JPY,159.925,159.984,159.906,159.977
2026-06-03 10:00:00+00:00,USD_JPY,159.977,159.995,159.556,159.702
2026-06-03 11:00:00+00:00,USD_JPY,159.702,159.804,159.369,159.752
2026-06-03 12:00:00+00:00,USD_JPY,159.752,159.875,159.751,159.788
2026-06-03 13:00:00+00:00,USD_JPY,159.788,159.854,159.667,159.795
2026-06-03 14:00:00+00:00,USD_JPY,159.795,159.835,159.782,159.835
2026-06-03 15:00:00+00:00,USD_JPY,159.835,159.93,159.807,159.917
2026-06-03 16:00:00+00:00,USD_JPY,159.917,159.983,159.891,159.972
2026-06-03 17:00:00+00:00,USD_JPY,159.972,159.996,159.897,159.945
2026-06-03 18:00:00+00:00,USD_JPY,159.945,160.004,159.936,159.968
2026-06-03 19:00:00+00:00,USD_JPY,159.968,160.048,159.951,159.986
2026-06-03 20:00:00+00:00,USD_JPY,159.985,160.05,159.951,160.047
2026-06-03 21:00:00+00:00,USD_JPY,160.048,160.059,160.018,160.029
2026-06-03 22:00:00+00:00,USD_JPY,160.028,160.079,160.002,160.075
2026-06-03 23:00:00+00:00,USD_JPY,160.075,160.086,160.053,160.077
2026-06-04 00:00:00+00:00,USD_JPY,159.875,160.06,159.875,159.99
2026-06-04 01:00:00+00:00,USD_JPY,159.99,160.076,159.83,159.918
2026-06-04 02:00:00+00:00,USD_JPY,159.918,159.977,159.89,159.945
2026-06-04 03:00:00+00:00,USD_JPY,159.945,159.965,159.886,159.908
2026-06-04 04:00:00+00:00,USD_JPY,159.908,159.929,159.871,159.883
2026-06-04 05:00:00+00:00,USD_JPY,159.883,159.912,159.873,159.894
2026-06-04 06:00:00+00:00,USD_JPY,159.894,159.985,159.894,159.968
2026-06-04 07:00:00+00:00,USD_JPY,159.968,159.99,159.597,159.869
2026-06-04 08:00:00+00:00,USD_JPY,159.868,159.932,159.857,159.885
2026-06-04 09:00:00+00:00,USD_JPY,159.883,159.92,159.824,159.902
2026-06-04 10:00:00+00:00,USD_JPY,159.902,159.927,159.864,159.905
2026-06-04 11:00:00+00:00,USD_JPY,159.905,159.919,159.843,159.876
2026-06-04 12:00:00+00:00,USD_JPY,159.875,159.896,159.843,159.856
2026-06-04 13:00:00+00:00,USD_JPY,159.858,159.896,159.855,159.876
2026-06-04 14:00:00+00:00,USD_JPY,159.874,159.876,159.749,159.767
2026-06-04 15:00:00+00:00,USD_JPY,159.767,159.875,159.757,159.865
2026-06-04 16:00:00+00:00,USD_JPY,159.866,159.92,159.843,159.915
2026-06-04 17:00:00+00:00,USD_JPY,159.915,160.002,159.877,159.985
2026-06-04 18:00:00+00:00,USD_JPY,159.984,160.028,159.957,159.971
2026-06-04 19:00:00+00:00,USD_JPY,159.971,159.994,159.939,159.968
2026-06-04 20:00:00+00:00,USD_JPY,159.968,160.0,159.968,159.993
2026-06-04 21:00:00+00:00,USD_JPY,159.993,160.033,159.968,160.026
2026-06-04 22:00:00+00:00,USD_JPY,160.026,160.031,160.006,160.014
2026-06-04 23:00:00+00:00,USD_JPY,160.012,160.039,160.004,160.02
2026-06-05 00:00:00+00:00,USD_JPY,160.001,160.025,159.85,159.949
2026-05-01 00:00:00+00:00,EUR_USD,1.17316,1.17351,1.17264,1.17322
2026-05-01 01:00:00+00:00,EUR_USD,1.17322,1.17359,1.17284,1.17312
2026-05-01 02:00:00+00:00,EUR_USD,1.17312,1.17329,1.17279,1.17286
2026-05-01 03:00:00+00:00,EUR_USD,1.17287,1.17297,1.1723,1.17276
2026-05-01 04:00:00+00:00,EUR_USD,1.17276,1.17328,1.17243,1.17302
2026-05-01 05:00:00+00:00,EUR_USD,1.17303,1.1734,1.17289,1.17335
2026-05-01 06:00:00+00:00,EUR_USD,1.17335,1.17363,1.17302,1.17311
2026-05-01 07:00:00+00:00,EUR_USD,1.17311,1.17323,1.1725,1.17266
2026-05-01 08:00:00+00:00,EUR_USD,1.17266,1.17271,1.17208,1.17224
2026-05-01 09:00:00+00:00,EUR_USD,1.17224,1.17449,1.17179,1.17354
2026-05-01 10:00:00+00:00,EUR_USD,1.17354,1.17419,1.173,1.17344
2026-05-01 11:00:00+00:00,EUR_USD,1.17344,1.1748,1.17312,1.17434
2026-05-01 12:00:00+00:00,EUR_USD,1.17435,1.17438,1.17303,1.17313
2026-05-01 13:00:00+00:00,EUR_USD,1.17313,1.17457,1.17308,1.17446
2026-05-01 14:00:00+00:00,EUR_USD,1.17446,1.17582,1.17434,1.17513
2026-05-01 15:00:00+00:00,EUR_USD,1.17513,1.17689,1.17473,1.17574
2026-05-01 16:00:00+00:00,EUR_USD,1.17574,1.17637,1.17434,1.1762
2026-05-01 17:00:00+00:00,EUR_USD,1.1762,1.17852,1.17602,1.17673
2026-05-01 18:00:00+00:00,EUR_USD,1.17673,1.17707,1.17532,1.17549
2026-05-01 19:00:00+00:00,EUR_USD,1.17546,1.17571,1.17372,1.17381
2026-05-01 20:00:00+00:00,EUR_USD,1.17381,1.17404,1.17291,1.1733
2026-05-01 21:00:00+00:00,EUR_USD,1.1733,1.17339,1.17193,1.17273
2026-05-01 22:00:00+00:00,EUR_USD,1.17273,1.17283,1.17166,1.17195
2026-05-01 23:00:00+00:00,EUR_USD,1.17194,1.17223,1.17152,1.17179
2026-05-04 00:00:00+00:00,EUR_USD,1.17439,1.1749,1.17383,1.17411
2026-05-04 01:00:00+00:00,EUR_USD,1.17411,1.17419,1.17266,1.17331
2026-05-04 02:00:00+00:00,EUR_USD,1.17331,1.17331,1.17248,1.17257
2026-05-04 03:00:00+00:00,EUR_USD,1.17258,1.17288,1.17206,1.1727
2026-05-04 04:00:00+00:00,EUR_USD,1.1727,1.17291,1.172,1.17238
2026-05-04 05:00:00+00:00,EUR_USD,1.17251,1.17286,1.17224,1.17274
2026-05-04 06:00:00+00:00,EUR_USD,1.17274,1.17389,1.17238,1.17374
2026-05-04 07:00:00+00:00,EUR_USD,1.17375,1.17382,1.17269,1.17288
2026-05-04 08:00:00+00:00,EUR_USD,1.17288,1.17323,1.17254,1.17306
2026-05-04 09:00:00+00:00,EUR_USD,1.17306,1.17371,1.17206,1.17288
2026-05-04 10:00:00+00:00,EUR_USD,1.17288,1.17291,1.17145,1.17178
2026-05-04 11:00:00+00:00,EUR_USD,1.17177,1.17231,1.17113,1.17191
2026-05-04 12:00:00+00:00,EUR_USD,1.17191,1.17237,1.1715,1.1717
2026-05-04 13:00:00+00:00,EUR_USD,1.1717,1.17172,1.16878,1.17041
2026-05-04 14:00:00+00:00,EUR_USD,1.17041,1.17085,1.1692,1.16931
2026-05-04 15:00:00+00:00,EUR_USD,1.16932,1.17124,1.1691,1.17091
2026-05-04 16:00:00+00:00,EUR_USD,1.17092,1.17178,1.17019,1.17149
2026-05-04 17:00:00+00:00,EUR_USD,1.17148,1.17163,1.17036,1.17072
2026-05-04 18:00:00+00:00,EUR_USD,1.17072,1.17156,1.1693,1.16971
2026-05-04 19:00:00+00:00,EUR_USD,1.16971,1.1701,1.16809,1.16822
2026-05-04 20:00:00+00:00,EUR_USD,1.16822,1.16971,1.16807,1.16934
2026-05-04 21:00:00+00:00,EUR_USD,1.16934,1.16977,1.1688,1.16972
2026-05-04 22:00:00+00:00,EUR_USD,1.16969,1.17022,1.16934,1.16949
2026-05-04 23:00:00+00:00,EUR_USD,1.16948,1.16948,1.16861,1.16907
2026-05-05 00:00:00+00:00,EUR_USD,1.16915,1.16975,1.16847,1.169
2026-05-05 01:00:00+00:00,EUR_USD,1.169,1.16924,1.16879,1.169
2026-05-05 02:00:00+00:00,EUR_USD,1.169,1.16927,1.1689,1.16916
2026-05-05 03:00:00+00:00,EUR_USD,1.16917,1.16939,1.16838,1.16863
2026-05-05 04:00:00+00:00,EUR_USD,1.16864,1.16883,1.16788,1.16867
2026-05-05 05:00:00+00:00,EUR_USD,1.16867,1.16915,1.16851,1.16874
2026-05-05 06:00:00+00:00,EUR_USD,1.16873,1.1688,1.16826,1.16839
2026-05-05 07:00:00+00:00,EUR_USD,1.16838,1.16873,1.16765,1.16776
2026-05-05 08:00:00+00:00,EUR_USD,1.16776,1.16844,1.16761,1.16831
2026-05-05 09:00:00+00:00,EUR_USD,1.16831,1.16895,1.16794,1.16858
2026-05-05 10:00:00+00:00,EUR_USD,1.16858,1.16966,1.16856,1.16889
2026-05-05 11:00:00+00:00,EUR_USD,1.16886,1.16966,1.1684,1.16887
2026-05-05 12:00:00+00:00,EUR_USD,1.16886,1.16928,1.1681,1.16903
2026-05-05 13:00:00+00:00,EUR_USD,1.16902,1.16976,1.16865,1.16895
2026-05-05 14:00:00+00:00,EUR_USD,1.16895,1.16945,1.16823,1.1689
2026-05-05 15:00:00+00:00,EUR_USD,1.16889,1.16977,1.16843,1.16923
2026-05-05 16:00:00+00:00,EUR_USD,1.16923,1.17046,1.16918,1.16974
2026-05-05 17:00:00+00:00,EUR_USD,1.16975,1.17058,1.16912,1.17056
2026-05-05 18:00:00+00:00,EUR_USD,1.17056,1.17135,1.17003,1.17064
2026-05-05 19:00:00+00:00,EUR_USD,1.17064,1.17088,1.16972,1.16993
2026-05-05 20:00:00+00:00,EUR_USD,1.16993,1.17041,1.16954,1.16987
2026-05-05 21:00:00+00:00,EUR_USD,1.16987,1.17008,1.16961,1.16995
2026-05-05 22:00:00+00:00,EUR_USD,1.16999,1.17011,1.16932,1.16953
2026-05-05 23:00:00+00:00,EUR_USD,1.16952,1.16967,1.1692,1.16924
2026-05-06 00:00:00+00:00,EUR_USD,1.16914,1.16939,1.16876,1.16929
2026-05-06 01:00:00+00:00,EUR_USD,1.16929,1.17094,1.16914,1.17051
2026-05-06 02:00:00+00:00,EUR_USD,1.17051,1.17253,1.17046,1.17146
2026-05-06 03:00:00+00:00,EUR_USD,1.17146,1.17214,1.17103,1.17201
2026-05-06 04:00:00+00:00,EUR_USD,1.17199,1.17259,1.17169,1.17212
2026-05-06 05:00:00+00:00,EUR_USD,1.17212,1.17248,1.17148,1.17173
2026-05-06 06:00:00+00:00,EUR_USD,1.17173,1.1723,1.17158,1.17169
2026-05-06 07:00:00+00:00,EUR_USD,1.17169,1.17428,1.17153,1.17369
2026-05-06 08:00:00+00:00,EUR_USD,1.17369,1.17381,1.17299,1.17328
2026-05-06 09:00:00+00:00,EUR_USD,1.1733,1.17356,1.17274,1.17333
2026-05-06 10:00:00+00:00,EUR_USD,1.17333,1.17382,1.17237,1.17377
2026-05-06 11:00:00+00:00,EUR_USD,1.17377,1.17705,1.17322,1.17623
2026-05-06 12:00:00+00:00,EUR_USD,1.17623,1.1777,1.17555,1.17738
2026-05-06 13:00:00+00:00,EUR_USD,1.17747,1.17966,1.17657,1.17889
2026-05-06 14:00:00+00:00,EUR_USD,1.17889,1.17917,1.17675,1.17699
2026-05-06 15:00:00+00:00,EUR_USD,1.17699,1.177,1.17517,1.17535
2026-05-06 16:00:00+00:00,EUR_USD,1.17535,1.17591,1.17459,1.17516
2026-05-06 17:00:00+00:00,EUR_USD,1.17516,1.17628,1.17444,1.1755
2026-05-06 18:00:00+00:00,EUR_USD,1.1755,1.17584,1.17481,1.17527
2026-05-06 19:00:00+00:00,EUR_USD,1.17527,1.17534,1.17412,1.17443
2026-05-06 20:00:00+00:00,EUR_USD,1.17443,1.17555,1.17423,1.17481
2026-05-06 21:00:00+00:00,EUR_USD,1.17481,1.17515,1.17442,1.17493
2026-05-06 22:00:00+00:00,EUR_USD,1.17493,1.17555,1.17466,1.17476
2026-05-06 23:00:00+00:00,EUR_USD,1.17475,1.17504,1.17447,1.17479
2026-05-07 00:00:00+00:00,EUR_USD,1.17459,1.17507,1.17428,1.17496
2026-05-07 01:00:00+00:00,EUR_USD,1.17496,1.17512,1.17488,1.17504
2026-05-07 02:00:00+00:00,EUR_USD,1.17504,1.17519,1.17459,1.17478
2026-05-07 03:00:00+00:00,EUR_USD,1.17478,1.1754,1.17459,1.17485
2026-05-07 04:00:00+00:00,EUR_USD,1.17485,1.17633,1.17462,1.17589
2026-05-07 05:00:00+00:00,EUR_USD,1.17588,1.17609,1.17544,1.17561
2026-05-07 06:00:00+00:00,EUR_USD,1.17561,1.17566,1.17478,1.17488
2026-05-07 07:00:00+00:00,EUR_USD,1.17485,1.17535,1.1747,1.17509
2026-05-07 08:00:00+00:00,EUR_USD,1.17509,1.17537,1.17488,1.17518
2026-05-07 09:00:00+00:00,EUR_USD,1.17517,1.17568,1.17443,1.1748
2026-05-07 10:00:00+00:00,EUR_USD,1.1748,1.17686,1.17479,1.17669
2026-05-07 11:00:00+00:00,EUR_USD,1.17669,1.17741,1.17629,1.17717
2026-05-07 12:00:00+00:00,EUR_USD,1.17717,1.17783,1.17655,1.17702
2026-05-07 13:00:00+00:00,EUR_USD,1.17701,1.1776,1.17645,1.1767
2026-05-07 14:00:00+00:00,EUR_USD,1.1767,1.17702,1.17619,1.1769
2026-05-07 15:00:00+00:00,EUR_USD,1.17691,1.17779,1.17669,1.17728
2026-05-07 16:00:00+00:00,EUR_USD,1.17728,1.1777,1.1766,1.17684
2026-05-07 17:00:00+00:00,EUR_USD,1.17684,1.17772,1.17631,1.17757
2026-05-07 18:00:00+00:00,EUR_USD,1.17757,1.17779,1.17623,1.17636
2026-05-07 19:00:00+00:00,EUR_USD,1.17636,1.17659,1.17559,1.17603
2026-05-07 20:00:00+00:00,EUR_USD,1.17603,1.17608,1.17353,1.17488
2026-05-07 21:00:00+00:00,EUR_USD,1.17487,1.1752,1.17399,1.175
2026-05-07 22:00:00+00:00,EUR_USD,1.175,1.17542,1.17323,1.17335
2026-05-07 23:00:00+00:00,EUR_USD,1.17335,1.17447,1.17226,1.17228
2026-05-08 00:00:00+00:00,EUR_USD,1.17245,1.17297,1.1723,1.17268
2026-05-08 01:00:00+00:00,EUR_USD,1.17267,1.17315,1.1723,1.1725
2026-05-08 02:00:00+00:00,EUR_USD,1.1725,1.17314,1.17239,1.17304
2026-05-08 03:00:00+00:00,EUR_USD,1.17305,1.17347,1.17261,1.17269
2026-05-08 04:00:00+00:00,EUR_USD,1.17269,1.17336,1.17269,1.17323
2026-05-08 05:00:00+00:00,EUR_USD,1.17324,1.17325,1.17238,1.17268
2026-05-08 06:00:00+00:00,EUR_USD,1.1727,1.17337,1.17265,1.17283
2026-05-08 07:00:00+00:00,EUR_USD,1.17283,1.17358,1.17264,1.17352
2026-05-08 08:00:00+00:00,EUR_USD,1.17352,1.17387,1.1732,1.17371
2026-05-08 09:00:00+00:00,EUR_USD,1.17371,1.17482,1.17366,1.17443
2026-05-08 10:00:00+00:00,EUR_USD,1.17443,1.17479,1.17412,1.17429
2026-05-08 11:00:00+00:00,EUR_USD,1.17429,1.17656,1.17412,1.17637
2026-05-08 12:00:00+00:00,EUR_USD,1.17638,1.17734,1.17629,1.1769
2026-05-08 13:00:00+00:00,EUR_USD,1.1769,1.17724,1.17611,1.17632
2026-05-08 14:00:00+00:00,EUR_USD,1.17632,1.17688,1.17611,1.17652
2026-05-08 15:00:00+00:00,EUR_USD,1.17652,1.17787,1.17574,1.17741
2026-05-08 16:00:00+00:00,EUR_USD,1.17738,1.1787,1.17654,1.1779
2026-05-08 17:00:00+00:00,EUR_USD,1.17789,1.17797,1.17661,1.17743
2026-05-08 18:00:00+00:00,EUR_USD,1.17743,1.17784,1.17663,1.17728
2026-05-08 19:00:00+00:00,EUR_USD,1.17726,1.17785,1.17702,1.17711
2026-05-08 20:00:00+00:00,EUR_USD,1.17711,1.17762,1.17697,1.17712
2026-05-08 21:00:00+00:00,EUR_USD,1.17718,1.17815,1.17702,1.17784
2026-05-08 22:00:00+00:00,EUR_USD,1.17785,1.17831,1.17764,1.17801
2026-05-08 23:00:00+00:00,EUR_USD,1.178,1.17877,1.17776,1.17824
2026-05-11 00:00:00+00:00,EUR_USD,1.17461,1.17689,1.17393,1.17634
2026-05-11 01:00:00+00:00,EUR_USD,1.17635,1.17648,1.17577,1.17638
2026-05-11 02:00:00+00:00,EUR_USD,1.17638,1.17699,1.17632,1.1767
2026-05-11 03:00:00+00:00,EUR_USD,1.1767,1.17719,1.17655,1.17698
2026-05-11 04:00:00+00:00,EUR_USD,1.17698,1.17711,1.17607,1.17628
2026-05-11 05:00:00+00:00,EUR_USD,1.17628,1.17662,1.17588,1.17592
2026-05-11 06:00:00+00:00,EUR_USD,1.17591,1.17592,1.17551,1.17565
2026-05-11 07:00:00+00:00,EUR_USD,1.17565,1.17572,1.17498,1.17504
2026-05-11 08:00:00+00:00,EUR_USD,1.17504,1.17546,1.17475,1.175
2026-05-11 09:00:00+00:00,EUR_USD,1.175,1.17681,1.175,1.17675
2026-05-11 10:00:00+00:00,EUR_USD,1.17675,1.17746,1.17642,1.1772
2026-05-11 11:00:00+00:00,EUR_USD,1.1772,1.17821,1.17701,1.17713
2026-05-11 12:00:00+00:00,EUR_USD,1.17714,1.17744,1.17662,1.17673
2026-05-11 13:00:00+00:00,EUR_USD,1.17672,1.1774,1.1764,1.1769
2026-05-11 14:00:00+00:00,EUR_USD,1.1769,1.17746,1.1763,1.17683
2026-05-11 15:00:00+00:00,EUR_USD,1.17683,1.17745,1.17638,1.1774
2026-05-11 16:00:00+00:00,EUR_USD,1.1774,1.17876,1.1774,1.17853
2026-05-11 17:00:00+00:00,EUR_USD,1.17853,1.17878,1.17778,1.17794
2026-05-11 18:00:00+00:00,EUR_USD,1.17794,1.17853,1.17763,1.17799
2026-05-11 19:00:00+00:00,EUR_USD,1.17799,1.17803,1.1772,1.17732
2026-05-11 20:00:00+00:00,EUR_USD,1.17732,1.17786,1.17703,1.17779
2026-05-11 21:00:00+00:00,EUR_USD,1.17779,1.17804,1.17738,1.17749
2026-05-11 22:00:00+00:00,EUR_USD,1.17749,1.17778,1.17731,1.17774
2026-05-11 23:00:00+00:00,EUR_USD,1.17773,1.17829,1.17738,1.17816
2026-05-12 00:00:00+00:00,EUR_USD,1.1778,1.17845,1.1771,1.17845
2026-05-12 01:00:00+00:00,EUR_USD,1.17845,1.17875,1.17842,1.17851
2026-05-12 02:00:00+00:00,EUR_USD,1.17851,1.17852,1.17763,1.17783
2026-05-12 03:00:00+00:00,EUR_USD,1.17784,1.17784,1.17652,1.17669
2026-05-12 04:00:00+00:00,EUR_USD,1.1767,1.17689,1.17572,1.17614
2026-05-12 05:00:00+00:00,EUR_USD,1.17614,1.17645,1.17589,1.17624
2026-05-12 06:00:00+00:00,EUR_USD,1.17624,1.1763,1.17537,1.17555
2026-05-12 07:00:00+00:00,EUR_USD,1.17555,1.17597,1.17548,1.1757
2026-05-12 08:00:00+00:00,EUR_USD,1.17571,1.1768,1.17516,1.17623
2026-05-12 09:00:00+00:00,EUR_USD,1.17624,1.17658,1.17488,1.17503
2026-05-12 10:00:00+00:00,EUR_USD,1.17502,1.17533,1.17429,1.17478
2026-05-12 11:00:00+00:00,EUR_USD,1.17478,1.17504,1.17386,1.17446
2026-05-12 12:00:00+00:00,EUR_USD,1.17445,1.17516,1.17429,1.17475
2026-05-12 13:00:00+00:00,EUR_USD,1.17474,1.1749,1.17401,1.17406
2026-05-12 14:00:00+00:00,EUR_USD,1.17406,1.17482,1.17342,1.17437
2026-05-12 15:00:00+00:00,EUR_USD,1.17437,1.17498,1.17358,1.17477
2026-05-12 16:00:00+00:00,EUR_USD,1.17477,1.17499,1.17261,1.17299
2026-05-12 17:00:00+00:00,EUR_USD,1.17303,1.17361,1.17269,1.17359
2026-05-12 18:00:00+00:00,EUR_USD,1.17359,1.17365,1.1721,1.17325
2026-05-12 19:00:00+00:00,EUR_USD,1.17325,1.17386,1.17264,1.17283
2026-05-12 20:00:00+00:00,EUR_USD,1.17283,1.17336,1.17262,1.17332
2026-05-12 21:00:00+00:00,EUR_USD,1.17332,1.1741,1.17284,1.17404
2026-05-12 22:00:00+00:00,EUR_USD,1.17404,1.17468,1.17393,1.17401
2026-05-12 23:00:00+00:00,EUR_USD,1.174,1.17407,1.17373,1.17397
2026-05-13 00:00:00+00:00,EUR_USD,1.17366,1.17402,1.1733,1.17366
2026-05-13 01:00:00+00:00,EUR_USD,1.17366,1.17399,1.17364,1.1739
2026-05-13 02:00:00+00:00,EUR_USD,1.1739,1.17411,1.17338,1.17349
2026-05-13 03:00:00+00:00,EUR_USD,1.1735,1.17385,1.17318,1.1738
2026-05-13 04:00:00+00:00,EUR_USD,1.1738,1.17417,1.17306,1.17387
2026-05-13 05:00:00+00:00,EUR_USD,1.17387,1.17417,1.17358,1.1737
2026-05-13 06:00:00+00:00,EUR_USD,1.1737,1.17378,1.17316,1.17344
2026-05-13 07:00:00+00:00,EUR_USD,1.17344,1.17351,1.17313,1.17344
2026-05-13 08:00:00+00:00,EUR_USD,1.17344,1.17369,1.17319,1.1734
2026-05-13 09:00:00+00:00,EUR_USD,1.17339,1.17342,1.17174,1.17198
2026-05-13 10:00:00+00:00,EUR_USD,1.17198,1.17232,1.17063,1.1707
2026-05-13 11:00:00+00:00,EUR_USD,1.1707,1.17116,1.17001,1.1703
2026-05-13 12:00:00+00:00,EUR_USD,1.1703,1.17067,1.16948,1.1706
2026-05-13 13:00:00+00:00,EUR_USD,1.17061,1.17144,1.17018,1.17126
2026-05-13 14:00:00+00:00,EUR_USD,1.17126,1.17172,1.17106,1.17121
2026-05-13 15:00:00+00:00,EUR_USD,1.17121,1.17161,1.16971,1.17017
2026-05-13 16:00:00+00:00,EUR_USD,1.17017,1.17122,1.17,1.17101
2026-05-13 17:00:00+00:00,EUR_USD,1.17101,1.17125,1.17021,1.17076
2026-05-13 18:00:00+00:00,EUR_USD,1.17076,1.17162,1.1707,1.17109
2026-05-13 19:00:00+00:00,EUR_USD,1.17109,1.17179,1.1707,1.17085
2026-05-13 20:00:00+00:00,EUR_USD,1.17085,1.17107,1.17035,1.17042
2026-05-13 21:00:00+00:00,EUR_USD,1.17042,1.17105,1.17028,1.17073
